sheet_name,method,contamination,lower_threshold,upper_threshold,std_dev,metric,t_stat,p_value
ColorStroop,abod,0.2,0.5,1.5,2,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,1.5,2.5,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,1.5,3.0,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,1.8,2,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,1.8,2.5,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,1.8,3.0,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.0,2,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.0,2.5,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.0,3.0,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.2,2,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.2,2.5,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.2,3.0,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.5,2,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.5,2.5,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.2,0.5,2.5,3.0,Accuracy_diff (acc),1.7241494102887305,0.08943412087065519
ColorStroop,abod,0.3,0.2,1.5,2,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,1.5,2.5,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,1.5,3.0,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,1.8,2,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,1.8,2.5,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,1.8,3.0,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,2.0,2,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
ColorStroop,abod,0.3,0.2,2.0,2.5,Accuracy_diff (acc),1.7788902728519862,0.07993355315073608
